"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2018-Q4","T4-2018",34.122451,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2018-Q3","T3-2018",24.758211,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019","2019",27.810456,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019-Q1","T1-2019",39.429197,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019-Q2","T2-2019",29.498574,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019-Q4","T4-2019",22.052493,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2019-Q3","T3-2019",18.970304,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020","2020",29.3568,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020-Q2","T2-2020",22.783446,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020-Q1","T1-2020",30.630014,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020-Q3","T3-2020",27.156896,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2020-Q4","T4-2020",35.956081,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021","2021",28.89165,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022","2022",24.526837,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023","2023",22.434627,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021-Q1","T1-2021",39.304972,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021-Q2","T2-2021",27.001415,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021-Q3","T3-2021",25.457502,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2021-Q4","T4-2021",24.148869,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022-Q1","T1-2022",27.04407,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022-Q2","T2-2022",22.711454,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022-Q3","T3-2022",23.662434,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2022-Q4","T4-2022",24.723924,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023-Q1","T1-2023",18.962315,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023-Q2","T2-2023",22.491264,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023-Q3","T3-2023",17.773021,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2023-Q4","T4-2023",29.296961,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2024-Q1","T1-2024",32.517108,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2024-Q2","T2-2024",23.746519,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004","2004",21.278958,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q2","T2-2004",22.135799,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q1","T1-2004",22.452087,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q4","T4-2004",22.352206,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q3","T3-2004",18.317463,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005","2005",22.116973,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q1","T1-2005",24.104132,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q2","T2-2005",21.288856,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q4","T4-2005",20.813775,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q3","T3-2005",22.328689,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006","2006",20.750408,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q2","T2-2006",19.737937,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q1","T1-2006",23.259535,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q4","T4-2006",22.748456,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q3","T3-2006",17.345781,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007","2007",18.5232,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q1","T1-2007",18.940868,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q2","T2-2007",15.651445,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q4","T4-2007",22.506808,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q3","T3-2007",17.114258,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008","2008",19.629059,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q2","T2-2008",18.764036,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q1","T1-2008",19.393805,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q4","T4-2008",21.694218,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q3","T3-2008",18.75273,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009","2009",24.917377,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q1","T1-2009",27.94293,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q2","T2-2009",23.027168,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q4","T4-2009",27.72684,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q3","T3-2009",21.02059,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010","2010",26.77415,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q2","T2-2010",26.170378,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q1","T1-2010",28.602385,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q4","T4-2010",28.940899,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q3","T3-2010",23.292381,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011","2011",28.404602,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q1","T1-2011",29.200067,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q2","T2-2011",24.236192,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q4","T4-2011",33.138311,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q3","T3-2011",26.327143,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012","2012",34.498099,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q2","T2-2012",33.270004,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q1","T1-2012",33.76098,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q4","T4-2012",39.941338,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q3","T3-2012",30.710575,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013","2013",38.59726,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q1","T1-2013",41.563287,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q2","T2-2013",36.537435,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q4","T4-2013",40.237898,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q3","T3-2013",35.991669,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014","2014",42.238651,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q2","T2-2014",41.493356,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q1","T1-2014",45.280828,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q4","T4-2014",42.733215,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q3","T3-2014",39.515939,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015","2015",37.766379,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q1","T1-2015",43.47756,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q2","T2-2015",38.434404,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q4","T4-2015",36.799739,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q3","T3-2015",32.431198,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016","2016",35.843252,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q2","T2-2016",34.251082,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q1","T1-2016",36.952161,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q4","T4-2016",38.460156,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q3","T3-2016",33.683698,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017","2017",32.476333,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q1","T1-2017",32.787698,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q2","T2-2017",31.030949,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q4","T4-2017",34.90592,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q3","T3-2017",31.096764,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018","2018",29.172789,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q2","T2-2018",30.230995,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q1","T1-2018",31.296353,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q4","T4-2018",30.122763,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q3","T3-2018",24.77654,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019","2019",26.545546,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q1","T1-2019",31.831172,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q2","T2-2019",27.362051,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q4","T4-2019",24.396841,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q3","T3-2019",22.219322,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020","2020",30.282241,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q2","T2-2020",21.486125,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q1","T1-2020",28.570838,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q3","T3-2020",32.657416,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2020-Q4","T4-2020",36.478393,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021","2021",29.322413,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022","2022",22.594714,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023","2023",19.470853,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q1","T1-2021",37.07298,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q2","T2-2021",24.617942,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q3","T3-2021",26.367842,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2021-Q4","T4-2021",29.075213,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q1","T1-2022",26.246821,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q2","T2-2022",21.685498,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q3","T3-2022",19.078051,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2022-Q4","T4-2022",23.644997,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q1","T1-2023",19.814709,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q2","T2-2023",18.200759,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q3","T3-2023",15.22053,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2023-Q4","T4-2023",24.503517,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2024-Q1","T1-2024",22.167239,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2024-Q2","T2-2024",19.321163,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004","2004",38.223293,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q2","T2-2004",39.474309,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q1","T1-2004",38.935452,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q4","T4-2004",39.729682,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2004-Q3","T3-2004",34.719067,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005","2005",39.163984,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q1","T1-2005",41.431067,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q2","T2-2005",38.078156,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q4","T4-2005",38.538218,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2005-Q3","T3-2005",38.497213,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006","2006",35.001704,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q2","T2-2006",34.510498,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q1","T1-2006",37.676748,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q4","T4-2006",35.893688,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2006-Q3","T3-2006",31.512089,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007","2007",32.7929,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q1","T1-2007",34.045503,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q2","T2-2007",31.871469,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q4","T4-2007",35.131236,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2007-Q3","T3-2007",30.166126,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008","2008",33.811052,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q2","T2-2008",32.842988,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q1","T1-2008",34.639802,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q4","T4-2008",36.899659,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2008-Q3","T3-2008",31.079449,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009","2009",36.910158,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q1","T1-2009",38.216241,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q2","T2-2009",35.464508,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q4","T4-2009",39.577038,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2009-Q3","T3-2009",34.33364,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010","2010",39.400652,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q2","T2-2010",39.996024,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q1","T1-2010",40.613675,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q4","T4-2010",40.592696,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2010-Q3","T3-2010",36.147166,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011","2011",41.342485,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q1","T1-2011",41.694468,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q2","T2-2011",41.054592,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q4","T4-2011",44.93267,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2011-Q3","T3-2011",37.468402,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012","2012",48.234792,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q2","T2-2012",47.922747,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q1","T1-2012",49.576083,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q4","T4-2012",51.33216,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2012-Q3","T3-2012",43.986638,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013","2013",53.495796,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q1","T1-2013",53.593675,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q2","T2-2013",51.971676,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q4","T4-2013",57.443308,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2013-Q3","T3-2013",50.847675,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014","2014",57.422023,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q2","T2-2014",57.339056,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q1","T1-2014",62.302065,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q4","T4-2014",56.752118,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2014-Q3","T3-2014",53.432879,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015","2015",54.703486,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q1","T1-2015",58.133682,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q2","T2-2015",56.785128,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q4","T4-2015",54.319555,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2015-Q3","T3-2015",49.42833,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016","2016",52.753831,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q2","T2-2016",49.567924,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q1","T1-2016",54.853599,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q4","T4-2016",57.523407,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2016-Q3","T3-2016",49.00928,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017","2017",52.097983,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q1","T1-2017",56.171267,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q2","T2-2017",52.134068,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q4","T4-2017",52.019614,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2017-Q3","T3-2017",48.194188,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018","2018",48.468756,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q2","T2-2018",48.321219,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q1","T1-2018",51.787959,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q4","T4-2018",50.135305,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2018-Q3","T3-2018",43.629014,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019","2019",45.624213,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q1","T1-2019",52.2765,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q2","T2-2019",46.084658,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y15-24","15-24 anni","2019-Q4","T4-2019",44.72891,,
